fecha,autor,pais,medio,titulo,cuerpo,url
2023-02-22 19:55,Armando Moreno,México,Milenio,"""Confunden mi bandera con la de su país"", elotero ayuda a migrantes venezolanos de paso por To...","Una familia venezolana conformada por padre, madre y tres hijos, fue acogida y ayudada por Román García , mejor conocido como “El Güero Colombia” , quien cuenta con una cadena de negocios de venta de elotes y frituras. El Güero detectó de inmediato a la familia, la cual caminaba con cansancio por las céntricas calles de Torreón y supo desde un principio que era vulnerable, por lo que les ofreció su ayuda incondicional. No obstante, cuando Román se acercó para ofrecerles un poco de alimento, la familia se mostró escéptica, desconfiada y sobre todo a la defensiva. Román enfatizó que la pregunta de la venezolana fue a la defensiva, por lo que este respondió dócilmente y con un gran sentido humano. Expuso que entró en confianza junto con su familia, la cual no habló debido a que venía cansada y con bastante hambre. ¿Por qué ayudarlos si no sabes quiénes son? El saber quiénes son no es importante. Lo importante es mitigar el cansancio y saciar el hambre que soportan cada paso que dan para llegar a los Estados Unidos. ¿Es la primera familia inmigrante que ayudas? No, no es la primera. Fíjate que tengo imán con inmigrantes venezolanos, ya que han sido varias familias venezolanas que he ayudado y lo que me sorprende es que viajan en familia. Si tuviera la necesidad de migrar hacia otro país, yo no me iría con toda mi familia, porque no quiero exponerla al peligro. Bueno, cada quien piensa diferente y en verdad me sorprende que viajen desde tan lejos con toda la familia. Mis respetos. También pasa algo curioso, me he fijado y es que ven la bandera de Colombia que tengo colgada y la confunden con la de su país , por lo que piensan que soy venezolano. ¿Qué clase de ayuda les ofreces? Les ofrezco comida , que para mi es lo esencial. También les proporcionó un poco de ropa de uso y cobijas . Hacemos la coperacha , para que se lleven una feriecita para el camino. ¿Crees que ofreciendo ayuda tu negocio prospere? Bueno, no es mi finalidad ¡Claro que no! Mi objetivo es solidarizarme con el vulnerable , con el débil, con el austero, con el desprotegido. Claro que sí soy creyente de las buenas bondades y bendiciones que son multiplicadas desde el cielo. ¿Es tuya esta iniciativa de ayudar? Sí, es mía y la comparto con mi madre , quien tiene un corazón enorme para ofrecer y ayudar a quien más lo necesite, a dmiró a mi mamá, ya que nunca me dice que no, m e entusiasma cuando me dice “claro hijo” vamos ayudarles. Soy un hombre afortunado de contar con una madre así y que decir mi papá , quien también aporta lo suyo sin mirar a quién. GERR",https://www.milenio.com/politica/comunidad/coahuila-elotero-ayuda-migrantes-venezolanos-paso-torreon
2023-02-02 11:44,Reynaldo Gutiérrez,México,Milenio,Llegan migrantes venezolanos a refugio temporal de Tampico,"Al refugio temporal de Tampico llegaron unos venezolanos , un padre y sus dos hijos, quienes buscan llegar a Estados Unidos para dejar atrás la pobreza en que se encuentra su país. Domingo Cruz García , narra que en su tierra natal no hay agua, ni luz, por lo que al vivir en la pobreza se vieron obligados a emigrar. Tratando de contener el llanto por dejar a su esposa y el resto de su familia, manifestó que ha sido difícil la travesía, sobre todo porque les han robado el poco dinero con el que salieron de Venezuela desde hace dos meses y pasan días sin comer. Manifiesta que algunos prestadores de servicio de transporte abusan de los migrantes , cobrándoles tarifas exageradas, sobre todo cuando escuchan su tono de voz y descubren que no son mexicanos. Refiere que anoche llegaron al refugio temporal de invierno en Tampico, donde los han atendido ""bien chévere"" recibiendo alimentos y cobija para mitigar el frío. Por la mañana salieron rumbo a las oficinas de migración para seguir su trayecto hacia la frontera de Tamaulipas. ​ VLSS",https://www.milenio.com/politica/comunidad/frente-frio-llegan-venezolanos-refugio-temporal-tampico
2022-11-27 13:04,Blanca Elizabeth Carmona,México,Milenio,Desalojan a migrantes venezolanos del campamento instalado en Río Bravo,"Las autoridades municipales, estatales y federales desalojaron con el uso de la fuerza pública a los migrantes venezolanos que estaban instalados junto al Río Bravo , en Ciudad Juárez, Chihuahua. Elementos del grupo antimotines de la Secretaría de Seguridad Pública Municipal (SSPM) avanzaron a lo largo del campamento retirando a los migrantes , quienes habían formado una fila para tratar de impedir el desalojo pero fueron obligados a retroceder o retirarse. Personas no identificadas aventaron piedras desde la parte alta y varios presentes resultaron heridos , entre migrantes y policías. En el lugar había niños, adolescentes y mujeres. Sin que quedara claro cómo ocurrió, las últimas carpas fueron incendiadas y fue necesario que personal de Bomberos entrara. Las autoridades dispusieron de varios camiones para trasladar a los migrantes a refugios o albergues.",https://www.milenio.com/internacional/desalojan-migrantes-venezolanos-campamento-instalado-rio-bravo
2022-11-17 17:49,AFP,México,Milenio,Migrantes venezolanos cruzan a EU para pedir asilo tras fallo judicial,"Unos 600 venezolanos que permanecían en un campamento al borde del río Bravo, en la mexicana Ciudad Juárez (norte), cruzaron la frontera con Estados Unidos para pedir asilo, luego de que un juez de ese país levantara una restricción migratoria, informaron este jueves autoridades. Los venezolanos dejaron el miércoles las carpas que ocupaban desde fines de octubre y pasaron el río ""para entregarse a la patrulla fronteriza"" estadounidense, reportó el gobierno de Ciudad Juárez en un comunicado, que estimó en ""más de 600"" el número de migrantes. La partida de los venezolanos se registró luego de que el pasado martes el juez estadounidense Emmet Sullivan dictaminó que el Título 42, aplicado desde el gobierno de Donald Trump como medida anticovid, se usó contra los migrantes de manera ""arbitraria y caprichosa"" para bloquear sus solicitudes de asilo. Por solicitud del Departamento de Seguridad Nacional (DHS), el mismo juez concedió luego cinco semanas al gobierno de Joe Biden para poder prepararse frente a una temida avalancha de migrantes, en su inmensa mayoría latinoamericanos. La sentencia del martes entrará en vigor el 21 de diciembre a medianoche. Desde enero y hasta el 22 de septiembre pasado, las autoridades fronterizas de Estados Unidos han interceptado a 2,3 millones de migrantes. Solo en octubre hubo 185.527 personas interceptadas a lo largo de la frontera con México, un aumento de 1,5% en un mes, según la Oficina de Aduanas y Protección Fronteriza (CBP, por sus siglas en inglés). La gran mayoría fueron rechazados en virtud del Título 42. El número de venezolanos, cubanos o nicaragüenses que intentan cruzar la frontera terrestre ha aumentado un 149% con respecto a octubre de 2021, mientras que el de los procedentes de México y el norte de Centroamérica ha bajado 12% desde esa fecha, según datos oficiales. El pasado 12 de octubre, los gobiernos de Washington y México anunciaron un acuerdo que autoriza a 24.000 venezolanos a ingresar a Estados Unidos mediante una petición formal y por vía aérea, mientras aquellos que crucen la frontera ilegalmente serán devueltos a territorio mexicano.  HCM",https://www.milenio.com/internacional/migrantes-venezolanos-cruzan-eu-pedir-asilo-fallo-judicial
2022-11-17 01:11,Agustín Gutiérrez Canet,México,Milenio,El gobierno abandona a los migrantes,"Un mes después de que el secretario de Relaciones Exteriores, Marcelo Ebrard Casaubón, acordó con Estados Unidos recibir a migrantes venezolanos y brindarles apoyo, la crisis humanitaria hoy es peor. En la columna Sin Ataduras del 20 de octubre advertimos: “Los venezolanos se pudren en México entre el abandono y la desesperación, país que alguna vez fue el paraíso del asilo”, opinión que trató de desmentir un insensato funcionario menor de la SRE. El gobierno asumió en el extranjero compromisos internacionales que dentro no es capaz de cumplir y, aún peor, arroja la mayor parte de la carga a organizaciones privadas, laicas y religiosas. Hoy es cada vez más evidente que el canciller asumió la responsabilidad de aceptar a miles de venezolanos sin prever las consecuencias humanitarias ni el daño al prestigio internacional de México. Pareciera que el gobierno mexicano, con tal de cooperar con Estados Unidos en frenar la migración a cambio de respetar la política energética, actualmente sometida a consultas en el marco del T-MEC, es capaz de sacrificar a miles de migrantes como carne de cañón. El presidente de Médicos sin Fronteras, Christos Christou, de visita en México, declaró a El País que está muy preocupado por la situación de los 41 mil migrantes que se han quedado atrapados en nuestro territorio. La mayoría de los albergues, pertenecientes a organizaciones humanitarias privadas, no se dan abasto, mientras que reciben escaso apoyo del Estado. Familias enteras duermen en la calle, pues los albergues están llenos y no hay más lugar para ellas. Ante el desamparo, el doctor Christou se reunió con Maximiliano Reyes Zúñiga, subsecretario de Relaciones Exteriores para América Latina y El Caribe, y con Alejandro Encinas Rodríguez, subsecretario de Gobernación de Derechos Humanos: “A ellos les expresé mi ansiedad por la situación aquí. Les dije que tienen que hacer más a nivel federal y coordinarse mejor. También quería asegurarme de que ellos ven la situación de emergencia como la vemos nosotros”. La reacción de los funcionarios, según el médico, fue la siguiente: “Todos me escuchaban, pero no parecían sentirse presionados, no parecían sentir que la situación actual se salía de la normalidad de los últimos años. Pero nosotros pensamos que las cosas ahora mismo están yendo terriblemente mal”. Esto fue lo que el doctor Christou observó durante una visita a Reynosa: “Vimos familias enteras detenidas, aunque tenían todos los papeles necesarios para estar legalmente en México. Cuando ves menores detenidos, pues te empiezas a preocupar, cuando ves a niños durmiendo en la calle, sin agua, sin acceso a servicios básicos, te preocupas. No hay respuesta suficiente de las autoridades y necesitamos que sean ellos los que lideren el esfuerzo por atender a estas personas”. Así padecen el desamparo miles de seres humanos en México, según la prestigiosa ONG, ganadora del premio Nobel de la Paz. gutierrez.canet@milenio.com @AGutierrezCanet ",https://www.milenio.com/opinion/agustin-gutierrez-canet/sin-ataduras/el-gobierno-abandona-a-los-migrantes
2022-11-07 11:48,Anahy Meza y Antonio Hernández,México,Milenio,Rescatan a seis migrantes venezolanos de domicilio particular en Ciudad Madero,"En ciudad Madero, elementos de la Policía Estatal rescataron a seis migrantes venezolanos que se encontraban en un domicilio particular , hecho que fue reportado por los vecinos al 911. La Secretaría de Seguridad Pública informó que los hechos ocurrieron en este municipio pero no sé especificó la fecha, hora o incluso la colonia dónde presuntamente fueron localizados. Hasta el momento solo se ha dado a conocer de manera oficial que fueron rescatados de un domicilio particular. Presuntamente tras un llamado al 911 de alguien que se dio cuenta de la situación, la policía pudo dar con la ubicación y encontró a cuatro hombres y dos mujeres , que no tenían estancia legal en país. Por lo que tras rescatarlos, fueron entregados al Instituto Nacional de Migración (INM) , quien verificará su estatus migratorio en el país. SJHN",https://www.milenio.com/estados/rescatan-migrantes-domicilio-particular-ciudad-madero
2022-11-02 11:40,Said Betanzos,México,Milenio,"En Tijuana, llegan primeros migrantes venezolanos a albergue municipal","Diez migrantes venezolanos , que integran tres familias, llegaron al albergue municipal de Tijuana, instalado en la Unidad Deportiva Reforma, con lo que comenzó la operación del lugar. Se trata de cinco adultos y cinco menores retornados de Estados Unidos a México bajo el título 42. El titular de la Dirección Municipal de Atención al Migrante ( DMAM ), Enrique Lucero Vázquez, señaló que la intención de este espacio es que las personas tengan un lugar donde dormir mientras toman una decisión. Durante su estancia, los migrantes recibirán comida, atención médica y psicológica , así como asesoría sobre los procesos de asilo tanto en México como en Estados Unidos. El albergue estará coordinado por los tres órdenes de gobierno, organismos internacionales y organizaciones de la sociedad civil y tendrá una temporalidad de 30 días , es decir hasta el 1 de diciembre de este 2022. ROA",https://www.milenio.com/estados/tijuana-primeros-migrantes-venezolanos-llegan-albergue-municipal
2022-11-01 15:27,Leonardo Lugo,México,Milenio,Mauricio Tabe pide a Segob brindar refugio digno a migrantes venezolanos,"El alcalde Mauricio Tabe pidió al gobierno federal garantizar los derechos humanos y proveer de un refugio a cerca de 200 migrantes venezolanos que pernoctan afuera de la embajada de Venezuela -ubicada en la alcaldía Miguel Hidalgo - en espera de ayuda para regresar a su país de origen. Mediante una carta enviada al secretario de Gobernación (Segob), Adán Augusto López, el mandatario solicitó dar respuesta a los trámites que requieren los migrantes, luego de ser rechazados por Estados Unidos. Indicó que la alcaldía ha recibido cientos de comentarios de vecinos, que están preocupados por las condiciones inhumanas en las que pernoctan estos migrantes a las afueras del consulado venezolano, ubicado en la calle de Schiller, en Polanco.  En un comunicado, Tabe Echartea exhortó a los distintos niveles del gobierno mexicano a llevar a cabo las gestiones necesarias para asistir a este sector que se ha visto afectado por las decisiones políticas tomadas entre México y Estados Unidos.   HCM",https://www.milenio.com/politica/comunidad/tabe-pide-segob-brindar-refugio-digno-migrantes-venezolanos
2022-10-31 19:30,Jannet López Ponce,México,Milenio,SRE rechaza uso de la fuerza y pide a EU mantener protocolos ante migración,"La Secretaría de Relaciones Exteriores (SRE) pidió al gobierno de Estados Unidos respetar los protocolos acordados para garantizar la dignidad de los migrantes y no caer en el uso excesivo de la fuerza, por lo que solicitaron información detallada sobre los aparentes disparos de balas de goma en contra de venezolanos por parte de la Patrulla Fronteriza. A través de Twitter, Roberto Velasco, jefe de la Unidad para América del Norte de la cancillería, señaló que tras conocer los reportes de presuntos disparos de goma en contra de migrantes venezolanos que se encontraban en la frontera entre México y Estados Unidos, el gobierno mexicano rechazó este tipo de acciones. Por lo que señaló que la cancillería mexicana pide que se respeten los protocolos migratorios que ya se habían establecido para respetar en todo momento los derechos humanos, la dignidad y la integridad de las personas que están en situación de movilidad. Respecto de los hechos observados en la frontera entre Cd. Juárez, Chihuahua y El Paso, Texas, el @GobiernoMX ha solicitado información al gobierno de ???????? y reitera la necesidad de mantener protocolos para garantizar la dignidad e integridad de todas las personas en la frontera. Esta tarde se reportó que u n grupo de migrantes venezolanos comenzaron una protesta pacífica en el cruce entre Ciudad Juárez, Chihuahua, y El Paso, Texas; sin embargo, fueron detenidos al intentar hablar con personal de migración y los elementos de la Patrulla Fronteriza respondieron con balas de goma.",https://www.milenio.com/politica/mexico-pide-eu-datos-dispersion-migrantes-cd-juarez
2022-10-31 16:07,Blanca Carmona,México,Milenio,"En Chihuahua, Patrulla Fronteriza dispersa protesta de migrantes venezolanos con balas de goma","Elementos de la Patrulla Fronteriza presuntamente dispararon balas de goma contra los migrantes venezolanos que se encuentra junto al Río Bravo, que delimita a México de Estados Unidos. Luego de una manifestación que inició de forma pacífica, las balas disparadas pegaron contra dos adultos y una menor de edad, de acuerdo con datos preliminares. Los venezolanos realizaron una protesta pacifica portando una bandera y al parecer cruzaron el cauce del Río Bravo que divide Ciudad Juárez de El Paso, Texas. Una persona se acercó a hablar con un funcionario de Migración y fue detenido, lo que molestó a los venezolanos, quienes abogaron para que no se llevaran sin lograrlo. Luego los ánimos se “calentaron” y debido a que los venezolanos continuaban de lado estadunidense, los elementos de la Patrulla Fronteriza detonaron armas con balas de gomas, indican datos preliminares.  DMZ",https://www.milenio.com/policia/chihuahua-patrulla-fronteriza-dispara-balas-goma-migrantes
2022-10-28 18:00,Said Betanzos,México,Milenio,"En BC, asociación exige a gobierno de EU trato igualitario y digno para migrantes venezolanos","La asociación norteamericana ‘Al Otro Lado’ exigió un trato igualitario y digno para los migrantes venezolanos retornados a México , a quienes ahora les dan asesoría jurídica. ​ Ese Título 42 que aplica el gobierno de Estados Unidos para expulsarlos, es injusto, desordenado y discriminatorio, denunció Erika Pinheiro, directora de la organización. Los haitianos y venezolanos no pueden ingresar a norteamérica, pero sí lo permitan de forma ilimitada los ucranianos a través de un programa humanitario. Ante esta situación, comenzaron a reunirse con los migrantes para ofrecerles de manera particular y gratuita asesoría jurídica. Y ponen especial atención cuando son familias separadas, pues a veces a la madre e hijos les permiten ingresar pero al padre no, ejemplificó. Por su parte, Soraya Vázquez, subdirectora de la asociación, explicó que pidieron al Instituto Nacional de Migración (INM) expida a los venezolanos una visa por razones humanitarias de al menos un año y no el documento que les permite permanecer en México 25 días. Mencionó que con ese corto tiempo sólo pueden acceder a solicitar refugio en México, pero si quieren solicitar asilo en Estados Unidos puede ser perjudicial para ellos ledz",https://www.milenio.com/estados/bc-exigen-eu-trato-igualitario-digno-venezolanos
2022-10-26 19:37,Silvia Arellano,México,Milenio,Migrantes venezolanos piden al Senado su apoyo,"Integrantes de la organización Apoyo a Migrantes Venezolanos, acompañadas de representantes de organizaciones de sociedad civil de México y Estados Unidos, solicitaron la intervención del Senado para que se establezca un corredor humanitario en las principales entidades federativas, se establezca de forma urgente, una mesa de trabajo interinstitucional, que los legisladores visiten los lugares en donde se encuentran las personas venezolanas e insistir al Instituto Nacional de Migración (INM) la entrega de las Tarjetas de Visitante por Razones Humanitarias. En rueda de prensa, acompañados por los senadores del Grupo Plural, Emilio Alvarez Icaza y Gustavo Madero, los venezolanos enfatizaron cómo la política migratoria actual en México afecta a las personas migrantes, y especialmente a quienes son sujetas de protección internacional, al no contar con mecanismos claros, eficientes y accesibles para solicitar asilo, obtener regular estancia y para el acceso a derechos como trabajo, salud, educación, entre otros. Estas situaciones, señalaron en un posicionamiento, aunadas a la detención migratoria, la deportación y el traslado a otros estados del país, deja a las personas en indefensión, y vulnerables a ser víctimas de delitos como la extorsión y la trata de personas. Las organizaciones solicitaron en el Senado que se brinde apoyo y se tome acción para que el gobierno mexicano desarrolle las siguientes actividades: Explicaron que esta tarjeta permitiría tomar decisiones con la mente más clara y trabajar para ellos y sus familias , hecho que tiene un efecto positivo para el desarrollo del país. EHR",https://www.milenio.com/politica/migrantes-venezolanos-piden-al-senado-su-apoyo
2022-10-26 17:34,Marco Flores,México,Milenio,"En Nogales, deportación masiva de migrantes venezolanos continúa sin incidentes","Sin incidencias, ni conflictos se ha realizado el proceso de deportación de migrantes venezolanos de Estados Unidos hacia México a través de la Aduana en Nogales, aunque autoridades municipales se preparan con la habilitación de albergues en caso de que decidan regresar a la frontera .  Por una parte, el secretario del ayuntamiento, Jorge Jáuregui Lewis, informó que el municipio mantiene constante comunicación con el Instituto Nacional de Migración (INM ) y entre todos los niveles de gobierno a través de la Mesa de Seguridad, para mantener la coordinación en este trámite. Confirmó que entre 160 a 180 migrantes sudamericanos son deportados a diario por Nogales, los cuales inmediatamente son abordados en camiones para llevarlos a Hermosillo y de ahí, vía aérea llevarlos a Venezuela. El alcalde Juan Francisco Gim Nogales añadió que la deportación ya lleva dos semanas y se esperan miles de migrantes, durante un periodo de una semana más, que sean expulsados de Estados Unidos por esta frontera. Manifestó que llegará el momento que quizás se albergue a migrantes que regresen a la frontera para intentar ingresar de manera ilegal, por lo que preparan por lo menos dos albergues en caso de requerirse. ledz",https://www.milenio.com/estados/nogales-deportacion-masiva-migrantes-venezolanos-incidentes
2022-10-25 02:04,Blanca Elizabeth Carmona,México,Milenio,"Decenas de migrantes venezolanos varados en Ciudad Juárez, expuestos a intemperie","A pesar de las bajas temperaturas que se registran en Ciudad Juárez, Chihuahua , los migrantes venezolano s siguen en situación de calle. Han establecido en un campamento improvisado junto a las instalaciones del Centro de Atención Integral al Migrante (CAIM) que opera el C onsejo Estatal de Población (Coespo) y frente al Río Bravo , que divide Juárez con El Paso, Texas. Desde hace unos días, las personas migrantes empezaron a tender c obertores que ataron a palos para formar techos , en el piso pusieron otras cobijas y también colocaron casas de campaña, buscando mitigar el frío que se deja sentir principalmente en las noches. Debido a la lluvia que se ha dejado sentir por las mañanas, las familias migrantes se han movido unos metros, debajo del puente internacional Paso del Norte, que está a un lado del CAIM. Entre el grupo hay niños y bebés. De acuerdo con datos oficiales, hasta ayer domingo el gobierno de Estados Unidos había retornado a México, por la frontera de Juárez, a mil 825 migrantes venezolanos . A la frontera de Juárez también empezaron a llegar venezolanos del interior de la República, con la intención de cruzar a Estados Unidos, pero no lo han hecho debido a la modificación de la política migratoria de ese país, que a partir del 12 de octubre determinó expulsar a México a los venezolanos que ingresen ilegalmente y permitir la entrada de hasta 24 mil venezolanos que hagan su trámite vía internet, que entre por avión y tenga un patrocinador en Estados Unidos. Temprano, en Ciudad Juárez, Chihuahua , el termómetro marcó 8 grados centígrados y se presentó lluvia. El director de Protección Civil Municipal, Roberto Briones Mota , informó que desde el pasado fin de semana en la región se presenta el frente frío número 5, que trae lluvia y fuertes vientos, con velocidad 27 a 47 kilómetros por hora y ráfagas de hasta 60 kilómetros aunado a la precipitación pluvial. El director de Derechos Humanos del gobierno municipal, Santiago González , informó que en el espacio humanitario que se abrió hace unos días – Casa Omni– hay 240 venezolanos y el resto de la población migrante de ese país no ha aceptado ir a ese espacio. En entrevista, los migrantes han señalado que prefieren permanecer junto al puente internacional por si el gobierno de Estados Unidos modifica su política migratoria y les permite entrar para un asilo político, para enterarse de inmediato, y también se niegan a ir al espacio humanitario por miedo a que se trate de un engaño .  DMZ",https://www.milenio.com/estados/migrantes-venezolanos-varados-ciudad-juarez-expuestos-intemperie
2022-10-21 17:34,Julio Navarro Cárdenas,México,Milenio,"En Chiapas, al menos 7 mil migrantes venezolanos se encuentran varados","En Chiapas , según autoridades locales, unos 7 mil migrantes se encuentran varados en la ciudad de Tapachula, luego del anuncio del gobierno estadunidense que aceptará otorgar 24 mil visas a venezolanos y recordó que el trámite puede realizarse por Internet, desde su lugar de origen, sin necesidad de que migren. ​ Tras este anuncio muchos venezolanos han señalado que la noticia les cayó ""por sorpresa cuando viajaban por Centroamérica"" y ahora estando en territorio mexicano de Chiapas muchos están con incertidumbre, no saben si retornar, entregarse al Instituto Nacional de Migración (INM) para su deportación o seguir en caravana, pero ahora tratar de llegar a la frontera norte del país y luego intentar cruzar. En las calles y parques públicos de Tapachula , cientos de migrantes están a la espera de tomar una decisión tras el anuncio del gobierno estadunidense, otros señalan que pedirán visa humanitaria en México y tratar de regularizar su estancia en nuestro país, y otro número muy reducido se ha entregado voluntariamente al INM para su deportación. El director general de Coordinación de Oficinas de Representación del INM, Héctor Martínez Castuera, señaló que no hay hasta el momento una cifra de cuantos venezolanos han pedido su retorno, pero confirmó que en los próximos días se podría dar la repatriación vía aérea de venezolanos que desean ir de vuelta a su país. El funcionario también aclaró que actualmente el Instituto Nacional de Migración está otorgando documentación para que los extranjeros y en particular los venezolanos se regularicen en México, ""no es un papel para que tengan libre tránsito, es para estar en el país legalmente y tratar de estar aquí, no es para ir a Estados Unidos , que no los engañen,"" aseveró. Pero las caravanas no se detienen. Migrantes venezolanos y centroamericanos salieron caminando en un grupo de 200 personas de Tapachula rumbo a San Pedro Tapanetepec en Oaxaca, buscan tener un documento para regularizar su estancia en el país. Avilio Vargas, migrante del oriente de Venezuela, señaló que en su país vendieron casa, terrenos, automóvil y dejaron a su familia en pobreza, la esperanza del sueño americano les hizo emigrar. ledz",https://www.milenio.com/estados/chiapas-7-mil-migrantes-venezolanos-encuentran-varados
2022-10-20 23:53,Rafael López Méndez,México,Milenio,"En ocho meses, más migrantes venezolanos detenidos que en 20 años","“Buenas, ¿algún trabajo de electricidad? ¿Carpintería? ¿Herrería? Lo que sea aquí en Tapachula. No tengo papeles. Si saben de algo, por favor se los agradecería”, apunta Diana Carolina , madre de dos niñas, esposa, venezolana. Una treintena de grupos de venezolanos que radican o pasan por México expanden sus mensajes a través de Facebook. Unos tienen 28 mil seguidores, otros mil 500. Los usuarios solicitan consejo para obtener papeles, piden o se ofrecen trabajo, buscan cuartos o departamentos en renta, colocan fotos de algún familiar desaparecido. El drama del éxodo masivo puede verse y leerse en todo su esplendor.  Y es que los problemas de inseguridad y violencia generados por la falta de empleo, el nulo crecimiento económico tras la pandemia y el deseo de alcanzar el sueño americano, provocó un flujo de migrantes venezolanos hacia nuestro país a tal grado que en solo ocho meses de 2022 se quintuplicó la cifra de detenciones migratorias registradas en los últimos 20 años. Los reportes de la Unidad de Política Migratoria de la Secretaría de Gobernación revelan que entre enero y agosto de este año fueron presentadas ante las autoridades migratorias 35 mil 562 personas que decidieron dejar el país gobernado por Nicolás Maduro, mientras que de 2002 a 2021 apenas se aseguraron a 7 mil 337 migrantes.  Para la especialista en temas migratorios, Leticia Calderón Chelius, la nueva ola de migrantes venezolanos se debe en gran medida a que el gobierno venezolano no ha podido reactivar su economía tras la pandemia de covid-19 y a que Estados Unidos mantiene restricciones económicas contra este país. Por su parte, el diputado del Partido Socialista Unido de Venezuela (PSUV), Saúl Ortega, destaca que la expulsión de migrantes desde su país se debe en gran medida a las presiones económicas que impone Estados Unidos. Además, el diputado del PSUV catalogó como “una medida racista, segregacionista e inmoral” la decisión del gobierno de Joe Biden de enviar a México a todos los migrantes venezolanos que sean detenidos por la Patrulla Fronteriza. El arribo de venezolanos comenzó a mostrar un amplio crecimiento a partir del último trimestre de 2021 cuando se detuvieron en promedio a mil 100 migrantes , pero el inicio del tsunami venezolano comenzó en junio cuando la cifra creció a los 3 mil 919 casos y en julio se registraron 4 mil 453 casos. Para agosto, los agentes migratorios detuvieron a 16 mil 881 personas.  Con este panorama, la dinámica migratoria cambió en nuestro país a tal grado que en el último mes de registro por cada migrante hondureño y guatemalteco detenido había tres venezolanos internados en las oficinas consulares, sobre todo en aquellas ubicadas en la frontera sur. Eduardo Luis Hernández, emigrante venezolano que reside en México desde hace seis años, señala que las razones por las que sus paisanos vienen a México son las mismas que se registran desde 2014 cuando se dió el primer éxodo venezolano hacia Colombia y Perú. La travesía de los venezolanos por el territorio nacional inicia justo en la frontera con Guatemala ; sin embargo, los datos de la Segob dejan ver que 48 de cada 100 migrantes detenidos son detectados en los municipios fronterizos de Tapachula, Suchiate y Huixtla, ubicados en Chiapas.  Los trabajos de los agentes migratorios en estos tres municipios se ha incrementado de manera considerable en los últimos meses, pues de arrestar diariamente entre 2 y 4 personas provenientes de Venezuela en el primer semestre, para julio la cifra creció a los 103 casos y para agosto ya se registraban 287 detenciones por jornada. Cabe señalar que en el periodo de enero-agosto, las autoridades mexicanas y estadunidense no habían anunciado un acuerdo para dar seguimiento al proceso de internación de venezolanos a territorio estadunidense, lo cual intensificó que un amplio número de migrantes se entregaran voluntariamente a las autoridades en los primeros días de octubre. Para la otra mitad de venezolanos que libran la seguridad en la frontera sur les espera una camino largo hasta ya entrado el norte del país. Los informes migratorios señalan que el cuarto municipio con más detenciones de venezolanos es Piedras Negras, Coahuila, donde poco más de 2 mil migrantes ven truncado su sueño de llegar a la frontera con Estados Unidos.  Todavía más cruel resulta ser para un grupo de poco más de 750 venezolanos que tras caminar y transitar a lo largo de los 3 mil kilómetros que mide el país, son retenidos por los agentes migratorios en ciudades fronterizas como Tijuana, Baja California, o Hermosillo Sonora. Hasta el año pasado los venezolanos podían entrar al país únicamente con su pasaporte , pero desde la segunda quincena de 2022 el gobierno federal endureció los requisitos para que los habitantes de Venezuela cruzaran las aduanas mexicanas al exigirles tramitar una visa. Con este nuevo requisito, todos los venezolanos que quieran ingresar a nuestro país deberán acreditar un sueldo mensual de por lo menos 14 mil pesos y manejar una cuenta bancaria con recursos equivalentes a 50 mil pesos mexicanos en los últimos tres meses. Estas medidas resultan casi imposibles de cumplir para el 92 por ciento de la población venezolana que apenas percibe el salario mínimo que es de 28 dólares mensuales, lo que equivale a 560 pesos mexicanos. A pesar de las nuevas trabas, los venezolanos siguen llegando a nuestro país e incluso ya se muestra también un incremento de detenciones realizadas por la Patrulla Fronteriza, pues en agosto se reportaron 25 mil 349 arrestos, lo que representa un incremento de casi 300 por ciento con lo reportado en el mismo periodo de 2021. La crisis migratoria que enfrentan México y Estados Unidos con la llegada masiva de venezolanos se traduce en que tan solo en agosto suman más 44 mil migrantes detenidos en ambos países y a falta de lo que se reporte en los meses posteriores.  HCM",https://www.milenio.com/internacional/en-ocho-meses-mas-venezolanos-detenidos-que-en-20-anos
2022-10-20 23:06,Said Betanzos,México,Milenio,Migrantes acusan haber sido abandonados por el INM en Central Camionera de Tijuana,"Al menos 60 migrantes venezolanos acusaron haber sido abandonados por personal del Instituto Nacional de Migración (INM) en la Central Camionera de Tijuana, Baja California. Esta será la segunda noche en que dormirá en el suelo, pues al igual que sus compatriotas, no tiene dinero para comprar un boleto a la Ciudad de México Bonilla fue retornado a México la noche del miércoles, después de estar 11 días en un centro de detención de Estados Unidos. Al igual que sus paisanos, han llamado a varios albergues, pero todos están llenos o sólo reciben a familias. Algunos como Manuel Bencomo no saben a quién pedir ayuda para reencontrarse con sus familiares. Las autoridades de Estados Unidos lo separaron de su mamá, su hermana Bertha Yesebel y su sobrino José Miguel Bustamante, de nueve años. Fue antes de retornarlos a México por ingresar de forma ilegal, aunque les dieron la opción de hacerlo a través del Título 42.  En una semana, van más de 800 migrantes venezolanos retornados a México a través de Tijuana. JLMR",https://www.milenio.com/estados/tijuana-migrantes-acusan-abandonos-central-camionera
